tier_snapshot_id,fetched_at,tier_updated_at,tier_updated_date,tier_mode,tier_mode_cn,character_slug,character_name_en,character_name_cn,prydwen_category,prydwen_role,role_group,role_group_cn,tier,rating,special_rating,tags,marks,is_new,default_role,element,path,rarity,icon_url,source_url
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,silver-wolf,Silver Wolf,银狼,Amplifier,Amplifier,support,辅助,T1,9,9,Debuff,,,Sub DPS,Quantum,Nihility,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/silver-wolf_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,welt,Welt,瓦尔特,Amplifier,Amplifier,support,辅助,T1,9,9,"Debuff, Delay",,,Sub DPS,Imaginary,Nihility,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/welt_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,robin,Robin,知更鸟,Amplifier,Amplifier,support,辅助,T1.5,8,8,"Advance, Buff",down,,Support,Physical,Harmony,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/robin_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,asta,Asta,艾丝妲,Amplifier,Amplifier,support,辅助,T2,7,6,Buff,up,,Support,Fire,Harmony,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/asta_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,bronya,Bronya,布洛妮娅,Amplifier,Amplifier,support,辅助,T2,7,7,"Advance, Buff, SP-Unfriendly",down,,Support,Wind,Harmony,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/bronya_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,jiaoqiu,Jiaoqiu,椒丘,Amplifier,Amplifier,support,辅助,T3,6,6,"Debuff, DOT",down,,Support,Fire,Nihility,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/jiaoqiu_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,tingyun,Tingyun,停云,Amplifier,Amplifier,support,辅助,T3,6,5,"Buff, Energy",down,,Support,Lightning,Harmony,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/tingyun_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,pela,Pela,佩拉,Amplifier,Amplifier,support,辅助,T4,5,5,Debuff,down,,Sub DPS,Ice,Nihility,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/pela_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,guinaifen,Guinaifen,桂乃芬,Amplifier,Amplifier,support,辅助,T5,4,4,"Debuff, DOT",,,Sub DPS,Fire,Nihility,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/guinaifen_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,hanya,Hanya,寒鸦,Amplifier,Amplifier,support,辅助,T5,4,4,Buff,,,Support,Physical,Harmony,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/hanya_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,yukong,Yukong,驭空,Amplifier,Amplifier,support,辅助,T5,4,4,Buff,,,Support,Imaginary,Harmony,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/yukong_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,dan-heng-permansor-terrae,Dan Heng • Permansor Terrae,丹恒•腾荒,Sustain,Sustain,sustain,生存位,T0,11,11,"Buff, SP-Friendly",,,Shielder,Physical,Preservation,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/dan-heng-permansor-terrae_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,huohuo,Huohuo,藿藿,Sustain,Sustain,sustain,生存位,T0,11,11,"Buff, Energy",,,Healer,Wind,Abundance,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/huohuo_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,hyacine,Hyacine,风堇,Sustain,Sustain,sustain,生存位,T0,11,11,"Buff, SP-Unfriendly",,,Healer,Wind,Remembrance,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/hyacine_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,lingsha,Lingsha,灵砂,Sustain,Sustain,sustain,生存位,T0.5,10,10,"Break, Debuff",,,Healer,Fire,Abundance,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/lingsha_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,aventurine,Aventurine,砂金,Sustain,Sustain,sustain,生存位,T1,9,9,"Debuff, SP-Friendly",,,Shielder,Imaginary,Preservation,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/aventurine_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,fu-xuan,Fu Xuan,符玄,Sustain,Sustain,sustain,生存位,T1,9,9,Buff,up,,Support,Quantum,Preservation,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/fu-xuan_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,gallagher,Gallagher,加拉赫,Sustain,Sustain,sustain,生存位,T1,9,8,"Advance, Break, Debuff, SP-Friendly",,,Healer,Fire,Abundance,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/gallagher_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,luocha,Luocha,罗刹,Sustain,Sustain,sustain,生存位,T1.5,8,8,SP-Friendly,down,,Healer,Imaginary,Abundance,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/luocha_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,bailu,Bailu,白露,Sustain,Sustain,sustain,生存位,T3,6,6,,,,Healer,Lightning,Abundance,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/bailu_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,lynx,Lynx,玲可,Sustain,Sustain,sustain,生存位,T3,6,5,,,,Healer,Quantum,Abundance,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/lynx_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,gepard,Gepard,杰帕德,Sustain,Sustain,sustain,生存位,T4,5,5,,,,Shielder,Ice,Preservation,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/gepard_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,march-7th,March 7th,三月七 - 存护,Sustain,Sustain,sustain,生存位,T5,4,4,,,,Shielder,Ice,Preservation,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/march-7th_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,natasha,Natasha,娜塔莎,Sustain,Sustain,sustain,生存位,T5,4,4,,,,Healer,Physical,Abundance,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/natasha_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,moc,混沌回忆,trailblazer-preservation,Trailblazer - The Preservation,开拓者 - 存护,Sustain,Sustain,sustain,生存位,T5,4,4,"Break, Debuff",,,Shielder,Fire,Preservation,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/trailblazer-preservation_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,castorice,Castorice,遐蝶,DPS,DPS,main_dps,主C,T0,11,11,"Advance, SP-Friendly",,,Main DPS,Quantum,Remembrance,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/castorice_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,evanescia,Evanescia,绯英,DPS,DPS,main_dps,主C,T0,11,11,,,,Main DPS,Physical,Elation,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/evanescia_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,march-7th-evernight,Evernight,长夜月,DPS,DPS,main_dps,主C,T0,11,11,"Buff, SP-Friendly",,,Sub DPS,Ice,Remembrance,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/march-7th-evernight_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,silver-wolf-lv-999,Silver Wolf LV.999,银狼LV.999,DPS,DPS,main_dps,主C,T0,11,11,"Advance, SP-Friendly",,,Main DPS,Imaginary,Elation,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/silver-wolf-lv-999_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,sparxie,Sparxie,火花,DPS,DPS,main_dps,主C,T0,11,11,SP-Unfriendly,,,Main DPS,Fire,Elation,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/sparxie_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,acheron,Acheron,黄泉,DPS,DPS,main_dps,主C,T0.5,10,10,Debuff,,,Main DPS,Lightning,Nihility,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/acheron_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,ashveil,Ashveil,不死途,DPS,DPS,main_dps,主C,T0.5,10,10,"Buff, SP-Friendly",,,Main DPS,Lightning,Hunt,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/ashveil_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,firefly,Firefly,流萤,DPS,DPS,main_dps,主C,T0.5,10,10,"Advance, Break, SP-Unfriendly",,,Main DPS,Fire,Destruction,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/firefly_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,hysilens,Hysilens,海瑟音,DPS,DPS,main_dps,主C,T0.5,10,10,"DoT, Debuff",,,Main DPS,Physical,Nihility,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/hysilens_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,mydei,Mydei,万敌,DPS,DPS,main_dps,主C,T0.5,10,10,SP-Friendly,,,Main DPS,Imaginary,Destruction,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/mydei_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,the-herta,The Herta,大黑塔,DPS,DPS,main_dps,主C,T0.5,10,10,"Advance, Buff, SP-Unfriendly",,,Main DPS,Ice,Erudition,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/the-herta_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,anaxa,Anaxa,那刻夏,DPS,DPS,main_dps,主C,T1,9,9,Debuff,,,Sub DPS,Wind,Erudition,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/anaxa_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,phainon,Phainon,白厄,DPS,DPS,main_dps,主C,T1,9,9,,,,Main DPS,Physical,Destruction,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/phainon_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,rappa,Rappa,乱破,DPS,DPS,main_dps,主C,T1,9,9,"Break, SP-Friendly",,,Main DPS,Imaginary,Erudition,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/rappa_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,seele,Seele,希儿,DPS,DPS,main_dps,主C,T1,9,9,Advance,,,Main DPS,Quantum,Hunt,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/seele_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,aglaea,Aglaea,阿格莱雅,DPS,DPS,main_dps,主C,T1.5,8,8,"Advance, SP-Friendly",,,Main DPS,Lightning,Remembrance,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/aglaea_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,archer,Archer,Archer,DPS,DPS,main_dps,主C,T1.5,8,8,SP-Unfriendly,,,Main DPS,Quantum,Hunt,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/archer_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,himeko,Himeko,姬子,DPS,DPS,main_dps,主C,T1.5,8,8,,,,Main DPS,Fire,Erudition,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/himeko_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,argenti,Argenti,银枝,DPS,DPS,main_dps,主C,T2,7,7,,,,Main DPS,Physical,Erudition,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/argenti_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,feixiao,Feixiao,飞霄,DPS,DPS,main_dps,主C,T2,7,7,,,,Main DPS,Wind,Hunt,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/feixiao_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,saber,Saber,Saber,DPS,DPS,main_dps,主C,T2,7,7,Advance,,,Main DPS,Wind,Destruction,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/saber_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,jing-yuan,Jing Yuan,景元,DPS,DPS,main_dps,主C,T3,6,6,,,,Main DPS,Lightning,Erudition,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/jing-yuan_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,yunli,Yunli,云璃,DPS,DPS,main_dps,主C,T3,6,6,,,,Main DPS,Physical,Destruction,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/yunli_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,blade,Blade,刃,DPS,DPS,main_dps,主C,T4,5,5,SP-Friendly,,,Main DPS,Wind,Destruction,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/blade_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,clara,Clara,克拉拉,DPS,DPS,main_dps,主C,T4,5,5,,,,Main DPS,Physical,Destruction,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/clara_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,jingliu,Jingliu,镜流,DPS,DPS,main_dps,主C,T4,5,5,SP-Friendly,,,Main DPS,Ice,Destruction,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/jingliu_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,arlan,Arlan,阿兰,DPS,DPS,main_dps,主C,T5,4,4,,,,Main DPS,Lightning,Destruction,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/arlan_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,boothill,Boothill,波提欧,DPS,DPS,main_dps,主C,T5,4,4,Break,,,Main DPS,Physical,Hunt,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/boothill_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,dan-heng,Dan Heng,丹恒,DPS,DPS,main_dps,主C,T5,4,4,"Advance, Debuff",,,Main DPS,Wind,Hunt,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/dan-heng_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,dr-ratio,Dr. Ratio,真理医生,DPS,DPS,main_dps,主C,T5,4,4,Debuff,,,Main DPS,Imaginary,Hunt,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/dr-ratio_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,hook,Hook,虎克,DPS,DPS,main_dps,主C,T5,4,4,,,,Main DPS,Fire,Destruction,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/hook_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,imbibitor-lunae,Dan Heng • Imbibitor Lunae,丹恒•饮月,DPS,DPS,main_dps,主C,T5,4,4,SP-Unfriendly,,,Main DPS,Imaginary,Destruction,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/imbibitor-lunae_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,luka,Luka,卢卡,DPS,DPS,main_dps,主C,T5,4,4,"Break, Debuff",,,Sub DPS,Physical,Nihility,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/luka_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,misha,Misha,米沙,DPS,DPS,main_dps,主C,T5,4,4,Debuff,,,Sub DPS,Ice,Destruction,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/misha_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,qingque,Qingque,青雀,DPS,DPS,main_dps,主C,T5,4,4,SP-Unfriendly,,,Sub DPS,Quantum,Erudition,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/qingque_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,sushang,Sushang,素裳,DPS,DPS,main_dps,主C,T5,4,4,"Advance, Break",,,Main DPS,Physical,Hunt,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/sushang_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,trailblazer-destruction,Trailblazer - The Destruction,开拓者 - 毁灭,DPS,DPS,main_dps,主C,T5,4,1,,,,Main DPS,Physical,Destruction,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/trailblazer-destruction_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,xueyi,Xueyi,雪衣,DPS,DPS,main_dps,主C,T5,4,4,Break,,,Main DPS,Quantum,Destruction,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/xueyi_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,yanqing,Yanqing,彦卿,DPS,DPS,main_dps,主C,T5,4,4,,,,Main DPS,Ice,Hunt,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/yanqing_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,march-7th-evernight,Evernight,长夜月,Specialist,Support DPS,sub_dps,副C,T0,11,11,"Buff, SP-Friendly",,,Sub DPS,Ice,Remembrance,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/march-7th-evernight_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,sparxie,Sparxie,火花,Specialist,Support DPS,sub_dps,副C,T0,11,11,SP-Unfriendly,,,Main DPS,Fire,Elation,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/sparxie_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,anaxa,Anaxa,那刻夏,Specialist,Support DPS,sub_dps,副C,T0.5,10,10,Debuff,,,Sub DPS,Wind,Erudition,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/anaxa_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,black-swan,Black Swan,黑天鹅,Specialist,Support DPS,sub_dps,副C,T0.5,10,10,"Debuff, DOT",,,Main DPS,Wind,Nihility,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/black-swan_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,herta,Herta,黑塔,Specialist,Support DPS,sub_dps,副C,T0.5,10,10,,,,Sub DPS,Ice,Erudition,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/herta_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,jade,Jade,翡翠,Specialist,Support DPS,sub_dps,副C,T0.5,10,10,SP-Friendly,,,Sub DPS,Quantum,Erudition,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/jade_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,kafka,Kafka,卡芙卡,Specialist,Support DPS,sub_dps,副C,T0.5,10,10,DOT,,,Main DPS,Lightning,Nihility,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/kafka_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,argenti,Argenti,银枝,Specialist,Support DPS,sub_dps,副C,T1,9,9,,,,Main DPS,Physical,Erudition,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/argenti_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,ashveil,Ashveil,不死途,Specialist,Support DPS,sub_dps,副C,T1,9,9,"Buff, SP-Friendly",,,Main DPS,Lightning,Hunt,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/ashveil_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,blade,Blade,刃,Specialist,Support DPS,sub_dps,副C,T3,6,6,SP-Friendly,,,Main DPS,Wind,Destruction,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/blade_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,serval,Serval,希露瓦,Specialist,Support DPS,sub_dps,副C,T3,6,5,DOT,,,Sub DPS,Lightning,Erudition,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/serval_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,march-7th-swordmaster,March 7th: The Hunt,三月七•巡猎,Specialist,Support DPS,sub_dps,副C,T5,4,4,"Advance, Break, Buff",,,Sub DPS,Imaginary,Hunt,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/march-7th-swordmaster_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,moze,Moze,貊泽,Specialist,Support DPS,sub_dps,副C,T5,4,4,Debuff,,,Sub DPS,Lightning,Hunt,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/moze_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,sampo,Sampo,桑博,Specialist,Support DPS,sub_dps,副C,T5,4,4,"Break, Debuff, DOT",,,Sub DPS,Wind,Nihility,4,https://cdn.prydwen.gg/images/honkai-star-rail/characters/sampo_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,topaz,Topaz & Numby,托帕&账账,Specialist,Support DPS,sub_dps,副C,T5,4,4,Debuff,,,Sub DPS,Fire,Hunt,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/topaz_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,blade-mortenax,Mortenax Blade,千冶•刃,Amplifier,Amplifier,support,辅助,T0,11,11,"Buff, Debuff, SP-Friendly",new,True,Amplifier,Fire,Nihility,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/blade-mortenax_icon.webp,https://www.prydwen.gg/star-rail/tier-list
20260630,2026-07-04T23:54:00,30/June/2026,2026-06-30,pf,虚构叙事,cyrene,Cyrene,昔涟,Amplifier,Amplifier,support,辅助,T0,11,11,"Energy, Buff",,,Support,Ice,Remembrance,5,https://cdn.prydwen.gg/images/honkai-star-rail/characters/cyrene_icon.webp,https://www.prydwen.gg/star-rail/tier-list
