tier_snapshot_id,fetched_at,tier_updated_at,tier_updated_date,tier_mode,tier_mode_cn,character_slug,character_name_en,character_name_cn,prydwen_category,prydwen_role,role_group,role_group_cn,tier,rating,tags,marks,is_new,element,element_cn,style,style_cn,faction,rarity,icon_url,source_url
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,pan-yinhu,Pan Yinhu,潘引壶,Support,辅助,support,辅助,T1,9,,,,Physical,物理,Defence,防护,Yunkui Summit,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/pan-yinhu.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,piper,Piper Wheel,派派·韦尔,AnoDPS,异常主C,anomaly_dps,异常主C,T1,9,,,,Physical,物理,Anomaly,异常,Sons of Calydon,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/piper.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,piper,Piper Wheel,派派·韦尔,AnoDPS,异常主C,anomaly_dps,异常主C,T1,9,,,,Physical,物理,Anomaly,异常,Sons of Calydon,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/piper.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,promeia,Promeia,普罗米娅,AnoDPS,异常主C,anomaly_dps,异常主C,T0,11,,up,,Ice,冰,Anomaly,异常,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/promeia.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,promeia,Promeia,普罗米娅,AnoDPS,异常主C,anomaly_dps,异常主C,T0,11,,up,,Ice,冰,Anomaly,异常,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/promeia.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,pulchra,Pulchra Fellini,波可娜·费雷尼,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Stun,击破,Sons of Calydon,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/pulchra.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,pulchra,Pulchra Fellini,波可娜·费雷尼,Support,辅助,support,辅助,T2,7,,,,Physical,物理,Stun,击破,Sons of Calydon,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/pulchra.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,pyrois,Pyrois,,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,,new,True,Ether,以太,Attack,强攻,Unknown Faction,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/pyrois.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,pyrois,Pyrois,,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,,new,True,Ether,以太,Attack,强攻,Unknown Faction,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/pyrois.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,qingyi,Qingyi,青衣,Support,辅助,support,辅助,T1,9,,,,Electric,电,Stun,击破,N.E.P.S.,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/qingyi.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,qingyi,Qingyi,青衣,Support,辅助,support,辅助,T1,9,,,,Electric,电,Stun,击破,N.E.P.S.,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/qingyi.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,rina,Alexandrina Sebastiane,亚历山德丽娜·莎芭丝缇安,Support,辅助,support,辅助,T2,7,Expert,,,Electric,电,Support,支援,Victoria Housekeeping Co.,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/rina.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,rina,Alexandrina Sebastiane,亚历山德丽娜·莎芭丝缇安,Support,辅助,support,辅助,T2,7,Expert,,,Electric,电,Support,支援,Victoria Housekeeping Co.,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/rina.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,seed,Seed,「席德」,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,,,,Electric,电,Attack,强攻,OBOLS Squad,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/seed.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,seed,Seed,「席德」,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,,,,Electric,电,Attack,强攻,OBOLS Squad,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/seed.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,seth,Seth Lowell,赛斯·洛威尔,Support,辅助,support,辅助,T3,6,,,,Electric,电,Defence,防护,N.E.P.S.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/seth.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,seth,Seth Lowell,赛斯·洛威尔,Support,辅助,support,辅助,T3,6,,,,Electric,电,Defence,防护,N.E.P.S.,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/seth.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,soldier-11,Soldier 11,「11号」,CritDPS,直伤主C,crit_dps,直伤主C,T1.5,8,,down,,Fire,火,Attack,强攻,OBOLS Squad,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/soldier-11.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,soldier-11,Soldier 11,「11号」,CritDPS,直伤主C,crit_dps,直伤主C,T1.5,8,,down,,Fire,火,Attack,强攻,OBOLS Squad,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/soldier-11.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,soukaku,Soukaku,苍角,Support,辅助,support,辅助,T1.5,8,Partner (Miyabi),down,,Ice,冰,Support,支援,Section 6,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/soukaku.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,soukaku,Soukaku,苍角,Support,辅助,support,辅助,T1.5,8,Partner (Miyabi),down,,Ice,冰,Support,支援,Section 6,A,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/soukaku.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,sunna,Sunna,千夏,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Support,支援,Angels of Delusion,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/sunna.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,sunna,Sunna,千夏,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Support,支援,Angels of Delusion,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/sunna.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,trigger,Trigger,「扳机」,Support,辅助,support,辅助,T0.5,10,,,,Electric,电,Stun,击破,OBOLS Squad,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/trigger.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,trigger,Trigger,「扳机」,Support,辅助,support,辅助,T0.5,10,,,,Electric,电,Stun,击破,OBOLS Squad,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/trigger.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,velina,Velina,维琳娜·艾嘉德,AnoDPS,异常主C,anomaly_dps,异常主C,T0.5,10,,new,True,Wind,风,Anomaly,异常,External Strategy Department,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/velina.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,velina,Velina,维琳娜·艾嘉德,AnoDPS,异常主C,anomaly_dps,异常主C,T0.5,10,,new,True,Wind,风,Anomaly,异常,External Strategy Department,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/velina.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,vivian,Vivian Banshee,薇薇安·班希,AnoDPS,异常主C,anomaly_dps,异常主C,T1,9,Partner (Promeia),down,,Ether,以太,Anomaly,异常,Mockingbird,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/vivian.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,vivian,Vivian Banshee,薇薇安·班希,AnoDPS,异常主C,anomaly_dps,异常主C,T1,9,Partner (Promeia),down,,Ether,以太,Anomaly,异常,Mockingbird,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/vivian.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,yanagi,Tsukishiro Yanagi,月城 柳,AnoDPS,异常主C,anomaly_dps,异常主C,T1,9,,,,Electric,电,Anomaly,异常,Section 6,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/yanagi.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,yanagi,Tsukishiro Yanagi,月城 柳,AnoDPS,异常主C,anomaly_dps,异常主C,T1,9,,,,Electric,电,Anomaly,异常,Section 6,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/yanagi.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,ye-shunguang,Ye Shunguang,叶瞬光,CritDPS,直伤主C,crit_dps,直伤主C,T0,11,,,,Physical,物理,Attack,强攻,Yunkui Summit,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/ye-shunguang.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,ye-shunguang,Ye Shunguang,叶瞬光,CritDPS,直伤主C,crit_dps,直伤主C,T0,11,,,,Physical,物理,Attack,强攻,Yunkui Summit,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/ye-shunguang.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,yidhari,Yidhari,伊德海莉·墨菲,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,,,,Ice,冰,Rupture,命破,Spook Shack,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/yidhari.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,yidhari,Yidhari,伊德海莉·墨菲,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,,,,Ice,冰,Rupture,命破,Spook Shack,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/yidhari.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,yixuan,Yixuan,仪玄,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,,down,,Ether,以太,Rupture,命破,Yunkui Summit,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/yixuan.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,yixuan,Yixuan,仪玄,CritDPS,直伤主C,crit_dps,直伤主C,T0.5,10,,down,,Ether,以太,Rupture,命破,Yunkui Summit,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/yixuan.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,ukinami-yuzuha,Ukinami Yuzuha,浮波柚叶,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Support,支援,Spook Shack,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/ukinami-yuzuha.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,ukinami-yuzuha,Ukinami Yuzuha,浮波柚叶,Support,辅助,support,辅助,T0,11,,,,Physical,物理,Support,支援,Spook Shack,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/ukinami-yuzuha.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,zhao,Zhao,照,Support,辅助,support,辅助,T0.5,10,Watchlist [DOWN],watch,,Ice,冰,Defence,防护,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/zhao.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,zhao,Zhao,照,Support,辅助,support,辅助,T0.5,10,Watchlist [DOWN],watch,,Ice,冰,Defence,防护,Krampus Compliance Authority,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/zhao.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,sd,式舆防卫,zhu-yuan,Zhu Yuan,朱鸢,CritDPS,直伤主C,crit_dps,直伤主C,T1.5,8,,down,,Ether,以太,Attack,强攻,N.E.P.S.,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/zhu-yuan.webp,https://www.prydwen.gg/zenless/tier-list
20260617,2026-07-05T12:48:56,17/June/2026,2026-06-17,da,危局强袭,zhu-yuan,Zhu Yuan,朱鸢,CritDPS,直伤主C,crit_dps,直伤主C,T1.5,8,,down,,Ether,以太,Attack,强攻,N.E.P.S.,S,https://cdn.prydwen.gg/images/zenless-zone-zero/characters/zhu-yuan.webp,https://www.prydwen.gg/zenless/tier-list
